snapshot_ts,ticket_id,subject,description,created_at,updated_at,status_id,status_name,priority,requester_id,requester_name,assignee_id,assignee_name,tags,raw_json_path
2026-06-01T09:20:05.968109+00:00,295891,Wärtsilä training material link,,2025-12-31T07:37:55Z,2026-01-30T07:15:18Z,5,,1,14067365753,,14004930551.0,,SupportSE;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295890,Avisering: Check database moves and continue implementations - ons den 31 dec. 2025 08:00 - 08:30 (CET) (intersolia.se@gmail.com),,2025-12-31T06:59:57Z,2026-01-30T07:15:18Z,5,,1,14007882060,,,,Reseller support;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295889,Avisering: Kolla info inkorgen - ons den 31 dec. 2025 08:15 - 09:15 (CET) (intersolia.se@gmail.com),,2025-12-31T06:45:25Z,2026-01-30T07:15:17Z,5,,1,14007882060,,,,Reseller support;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295886,Re:Re:Re:Re:Re:Discover Ethyl Ascorbic Acid for Skincare Innovations,,2025-12-31T03:53:27Z,2026-01-30T04:15:09Z,5,,1,14071824802,,,,SDSse;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295883,Safety Documents,,2025-12-31T03:06:12Z,2026-01-30T03:15:03Z,5,,1,14027719060,,,,SDSse;Isidora Kovijanic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295882,Sicherheitsdatenblatt PH00121895 für 106043-PK20 CVH METACLEAN CF 255,,2025-12-30T22:05:29Z,2026-01-29T22:15:15Z,5,,1,14070750788,,,,SDSde;Kristina Nikolić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295881,Sending of Safety Data Sheets,,2025-12-30T21:45:58Z,2026-01-29T22:15:15Z,5,,1,14052611072,,,,SDSse;Isidora Kovijanic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295880,Sending of Safety Data Sheets,,2025-12-30T21:45:57Z,2026-01-29T22:15:15Z,5,,1,14052611072,,,,SDSse;Isidora Kovijanic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295871,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34733082 ahlsell",,2025-12-30T15:55:25Z,2026-01-29T16:15:27Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295870,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34850428 ahlsell",,2025-12-30T15:43:45Z,2026-01-29T15:15:54Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295869,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34831276 ahlsell",,2025-12-30T15:38:41Z,2026-01-29T15:15:54Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295868,"Autosvar: [MSDS Request] Unident Item No: FILE, 294950",,2025-12-30T15:34:29Z,2026-01-29T15:15:53Z,5,,1,14066825247,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295867,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34930660 ahlsell",,2025-12-30T15:16:11Z,2026-01-29T15:15:53Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295866,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34923862 ahlsell",,2025-12-30T15:10:22Z,2026-01-29T15:15:53Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295865,Säkerhetsdatablad till beställning PO Number ( 4501054705_1111342077) från VWR International,,2025-12-30T15:04:35Z,2026-01-29T15:15:53Z,5,,1,14009990197,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295864,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34700459 ahlsell",,2025-12-30T14:49:35Z,2026-01-29T15:15:52Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295863,Nya kemikalier,,2025-12-30T14:47:32Z,2026-01-29T15:15:52Z,5,,1,14055624130,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295862,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 35015115 ahlsell",,2025-12-30T14:43:15Z,2026-01-29T14:15:35Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295860,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 35008381 ahlsell",,2025-12-30T14:37:51Z,2026-01-29T14:15:34Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295859,"Calibri Redox 650 mV, Calibri pH 7/10 - EnviroProcess",,2025-12-30T14:34:05Z,2026-01-29T14:15:34Z,5,,1,14067511412,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295858,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 35016461 ahlsell",,2025-12-30T14:28:24Z,2026-01-29T14:15:34Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295857,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 35051041 ahlsell",,2025-12-30T14:15:02Z,2026-01-29T14:15:34Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295856,Produkt förfrågad,,2025-12-30T14:13:54Z,2026-01-29T14:15:34Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295854,Produkt förfrågad,,2025-12-30T14:03:34Z,2026-01-29T14:15:33Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295853,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 34908557 ahlsell",,2025-12-30T13:59:20Z,2026-01-29T14:15:33Z,5,,1,14061137460,,,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295852,Produkt förfrågad,,2025-12-30T13:57:44Z,2026-01-29T14:15:33Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295851,Produkt förfrågad,,2025-12-30T13:49:19Z,2026-01-29T14:15:33Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295850,"Phantax XLF, ProColor - EnviroProcess",,2025-12-30T13:49:04Z,2026-01-29T14:15:33Z,5,,1,14067511412,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295849,"VB: Säkerhetsdatablad från G A Lindberg, er order(s): 35052556 ahlsell",,2025-12-30T13:48:10Z,2026-01-29T14:15:32Z,5,,1,14061137460,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295848,Produkt förfrågad,,2025-12-30T13:47:28Z,2026-01-29T14:15:32Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295847,Produkt förfrågad,,2025-12-30T13:43:05Z,2026-01-29T13:15:37Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295846,Produkt förfrågad,,2025-12-30T13:36:02Z,2026-01-29T13:15:36Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295845,Produkt förfrågad,,2025-12-30T13:34:25Z,2026-01-29T13:15:36Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295844,Produkt förfrågad,,2025-12-30T13:32:31Z,2026-01-29T13:15:36Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295843,Produkt förfrågad,,2025-12-30T13:31:32Z,2026-01-29T13:15:36Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295841,Avisering: Kolla info inkorgen - tis den 30 dec. 2025 15:00 - 16:00 (CET) (intersolia.se@gmail.com),,2025-12-30T13:30:22Z,2026-01-29T13:15:35Z,5,,1,14007882060,,,,Reseller support;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295840,Produkt förfrågad,,2025-12-30T13:29:31Z,2026-01-29T13:15:35Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295839,Produkt förfrågad,,2025-12-30T13:26:46Z,2026-01-29T13:15:35Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295838,Produkt förfrågad,,2025-12-30T13:17:32Z,2026-01-29T13:15:35Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295837,Produkt förfrågad,,2025-12-30T13:15:57Z,2026-01-29T13:15:34Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295836,Produkt förfrågad,,2025-12-30T13:14:19Z,2026-01-29T13:15:34Z,5,,1,14039562679,,,,sds;Ivana Đuričić;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295835,Produkt förfrågad,,2025-12-30T13:12:43Z,2026-01-29T13:15:34Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295834,Produkt förfrågad,,2025-12-30T13:10:03Z,2026-01-29T13:15:34Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295833,"DPD No1/No3, Ferroclin VISCO, Alkapur F100 - EnviroProcess",,2025-12-30T13:06:08Z,2026-01-29T13:15:34Z,5,,1,14067511412,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295832,Produkt förfrågad,,2025-12-30T13:03:35Z,2026-01-29T13:15:33Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295831,Produkt förfrågad,,2025-12-30T13:00:19Z,2026-01-29T13:15:33Z,5,,1,14039562679,,,,SDSse;SDSno;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295830,bitte diverse SDBs aktualisieren,,2025-12-30T12:36:13Z,2026-01-29T12:16:00Z,5,,1,14070150495,,14071398533.0,,SDSde;Bojana Atananckovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295829,missing sds,,2025-12-30T12:29:47Z,2026-01-29T12:16:00Z,5,,1,14049244450,,14071398561.0,,SDSpl;Jelena Trajcic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295828,"i235853, 2068828 Säkerhetsdatablad",,2025-12-30T12:29:09Z,2026-01-29T12:16:00Z,5,,1,14072698250,,14071398081.0,,SDSse;Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295827,Update of safety data sheets,,2025-12-30T12:28:17Z,2026-01-29T12:16:00Z,5,,1,14049244450,,14071398561.0,,SDSpl;Jelena Trajcic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
2026-06-01T09:20:05.968109+00:00,295825,mikro bio,,2025-12-30T12:04:59Z,2026-02-03T12:15:25Z,5,,2,14023078412,,14071398081.0,,Vanja Nesovanovic;Older than 7 days;Older than 10 days;Older than 14 days;Older than 21 days;Older than 30 days;SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260601T092005Z_from_20250531_to_20260101.json
