snapshot_ts,ticket_id,subject,description,created_at,updated_at,status_id,status_name,priority,requester_id,requester_name,assignee_id,assignee_name,tags,raw_json_path
2026-05-29T12:56:12.456633+00:00,323715,Sika Indoor Wood Adhesive,,2026-05-29T09:36:24Z,2026-05-29T10:06:35Z,5,,1,14041074995,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323714,Teidän koulutusvideonne iChemistry,,2026-05-29T09:36:11Z,2026-05-29T09:36:11Z,5,,1,14074219320,,14046386009.0,,,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323713,Tervetuloa iChemistry!,,2026-05-29T09:35:29Z,2026-05-29T09:35:29Z,5,,1,14074219320,,14046386009.0,,Welcome,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323712,Säkerhetsdatablad för kemiprodukter från Würth Svenska AB,,2026-05-29T09:33:43Z,2026-05-29T09:33:44Z,2,,1,14050340348,,,,sdsUpdate,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323711,"Fråga om pH 9,00 Reagecon. SDB olika produktnummer och versioner",,2026-05-29T09:33:28Z,2026-05-29T09:33:29Z,2,,1,14043512288,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323710,"Slå på ""Access to substance Data"" + ""Prefer substance"" för alla iPublisher kunder 2026-06-02",,2026-05-29T09:32:10Z,2026-05-29T09:34:14Z,12,,3,14059735790,,14059735790.0,,,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323709,Critical: 3032 - Database check - Get Customers with Visma number that do not exist in HubSpot,,2026-05-29T09:31:54Z,2026-05-29T09:31:55Z,2,,1,14065272315,,,,SupportSE,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323708,Produkt förfrågad,,2026-05-29T09:31:30Z,2026-05-29T10:01:07Z,2,,1,14039562679,,,,sds;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323707,Saknade SDB,,2026-05-29T09:18:01Z,2026-05-29T09:18:02Z,2,,1,14073773358,,,,SupportSE,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323706,Produkt förfrågad,,2026-05-29T09:15:12Z,2026-05-29T09:31:20Z,5,,1,14039562679,,,,SDSde;Kristina Nikolić,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323705,SDS i308346,,2026-05-29T09:14:35Z,2026-05-29T12:09:40Z,5,,1,14063425471,,14008435819.0,,SDSpl;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323704,SikaCeram-355 StarPaste,,2026-05-29T09:10:30Z,2026-05-29T10:05:32Z,5,,1,14041074995,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323703,Addition of new product,,2026-05-29T09:07:50Z,2026-05-29T12:54:12Z,5,,1,14061333240,,14008435819.0,,SDSdk,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323702,Ett nytt SDS till Välinge Innovation AB,,2026-05-29T09:04:00Z,2026-05-29T12:15:11Z,5,,1,14064734243,,14071398123.0,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323701,AB Beslag & Metall,,2026-05-29T09:01:56Z,2026-05-29T09:01:58Z,2,,1,14008436635,,,,SupportSE,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323700,Safety Documents,,2026-05-29T09:01:30Z,2026-05-29T10:22:56Z,2,,1,14027719060,,,,sdsUpdate,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323699,Nytt SDB,,2026-05-29T09:01:24Z,2026-05-29T09:01:25Z,2,,1,14065263632,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323698,Produkt förfrågad,,2026-05-29T09:00:52Z,2026-05-29T09:00:53Z,2,,1,14039562679,,,,sds,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323697,Safety Documents,,2026-05-29T09:00:45Z,2026-05-29T10:22:42Z,2,,1,14027719060,,,,sdsUpdate,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323696,Tribotec iDistributor,,2026-05-29T08:56:18Z,2026-05-29T11:33:37Z,2,,1,14020189519,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323695,Säkerhetsdatablad för kemiprodukter från Würth Svenska AB,,2026-05-29T08:56:15Z,2026-05-29T09:35:31Z,5,,1,14050340348,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323694,Produkt förfrågad,,2026-05-29T08:56:11Z,2026-05-29T12:53:42Z,5,,1,14039562679,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323693,Updated SDS,,2026-05-29T08:55:17Z,2026-05-29T12:15:09Z,5,,1,14061333240,,14008435819.0,,sds;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323692,Istekle SDS liste,,2026-05-29T08:54:49Z,2026-05-29T12:54:38Z,2,,1,14073274461,,,,SDSuk;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323691,Produkt förfrågad,,2026-05-29T08:54:32Z,2026-05-29T12:55:13Z,5,,1,14039562679,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323690,Produkt förfrågad,,2026-05-29T08:52:15Z,2026-05-29T09:00:58Z,5,,1,14039562679,,,,sds;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323689,Teroson VR 105,,2026-05-29T08:51:59Z,2026-05-29T10:05:27Z,5,,1,14041074995,,,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323688,Produkt förfrågad,,2026-05-29T08:49:53Z,2026-05-29T09:00:58Z,5,,1,14039562679,,,,sds;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323687,Produkt förfrågad,,2026-05-29T08:48:43Z,2026-05-29T08:48:44Z,2,,1,14039562679,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323686,Produkt förfrågad,,2026-05-29T08:48:34Z,2026-05-29T11:14:46Z,5,,1,14039562679,,,,SDSse;Natasa Randebjer,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323685,Produkt förfrågad,,2026-05-29T08:47:37Z,2026-05-29T09:00:57Z,5,,1,14039562679,,,,sds;Natalija Momcilovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323684,Produkt förfrågad,,2026-05-29T08:47:01Z,2026-05-29T11:18:53Z,5,,1,14039562679,,,,SDSse;Natasa Randebjer,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323683,Inläsning av produkter i global databas,,2026-05-29T08:46:51Z,2026-05-29T08:46:53Z,2,,1,14042435694,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323681,Nytt sds,,2026-05-29T08:41:37Z,2026-05-29T10:08:17Z,5,,1,14072909329,,,,SDSse,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323680,Produkt förfrågad,,2026-05-29T08:34:17Z,2026-05-29T08:34:18Z,2,,1,14039562679,,,,sds,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
2026-05-29T12:56:12.456633+00:00,323679,Tribotec iDistributor,,2026-05-29T08:31:53Z,2026-05-29T11:15:29Z,5,,1,14020189519,,14071398123.0,,SDSse;Petra Manojlovic,C:\Users\michael.brostrom\Documents\GitHub\statistik-freshdesk-linear\raw\freshdesk\freshdesk_raw_20260529T125612Z.json
